date,ticker,weight_change,price,tc_cost
2022-08-05,UNH,-0.0004,499.504638671875,0.0
2022-08-05,MA,-0.0004,349.5873107910156,0.0
2022-08-05,MRK,-0.0004,78.0357666015625,0.0
2022-08-05,PFE,-0.0004,40.390960693359375,0.0
2022-08-12,AMZN,-0.0046,143.5500030517578,0.0
2022-08-12,NVDA,-0.0048,18.678945541381836,0.0
2022-08-12,TSLA,-0.0048,300.0299987792969,0.0
2022-08-12,BRK-B,-0.0048,301.54998779296875,0.0
2022-08-12,UNH,-0.0048,507.5706481933594,0.0
2022-08-12,MA,-0.0048,346.4190979003906,0.0
2022-08-12,MRK,-0.0048,81.25860595703125,0.0
2022-08-12,PFE,-0.0048,41.07957458496094,0.0
2022-08-19,AMZN,0.0046,138.22999572753906,0.0
2022-08-19,NVDA,0.0049,17.820329666137695,0.0
2022-08-19,TSLA,0.0048,296.6666564941406,0.0
2022-08-19,BRK-B,0.0049,297.2799987792969,0.0
2022-08-19,UNH,0.0048,511.8836364746094,0.0
2022-08-19,MA,0.0049,346.42889404296875,0.0
2022-08-19,MRK,0.0048,82.2049331665039,0.0
2022-08-19,PFE,0.0048,40.292579650878906,0.0
2022-08-26,AMZN,-0.0065,130.75,0.0
2022-08-26,NVDA,-0.0068,16.233882904052734,0.0
2022-08-26,TSLA,-0.0068,288.0899963378906,0.0
2022-08-26,BRK-B,-0.0068,289.9599914550781,0.0
2022-08-26,UNH,-0.0068,494.080810546875,0.0
2022-08-26,MA,-0.0068,324.6035461425781,0.0
2022-08-26,MRK,-0.0068,79.68736267089844,0.0
2022-08-26,PFE,-0.0068,38.382476806640625,0.0
2022-09-02,AMZN,0.0035,127.51000213623047,0.0
2022-09-02,NVDA,0.0036,13.625079154968262,0.0
2022-09-02,TSLA,0.0036,270.2099914550781,0.0
2022-09-02,BRK-B,0.0036,277.6700134277344,0.0
2022-09-02,UNH,0.0036,482.0379638671875,0.0
2022-09-02,MA,0.0036,315.4118347167969,0.0
2022-09-02,MRK,0.0036,76.98230743408203,0.0
2022-09-02,PFE,0.0036,37.46431350708008,0.0
2022-09-09,AMZN,-0.0022,133.27000427246094,0.0
2022-09-09,NVDA,-0.0023,14.368159294128418,0.0
2022-09-09,TSLA,-0.0023,299.67999267578125,0.0
2022-09-09,BRK-B,-0.0023,285.7699890136719,0.0
2022-09-09,UNH,-0.0023,491.032958984375,0.0
2022-09-09,MA,-0.0023,328.4073181152344,0.0
2022-09-09,MRK,-0.0023,77.97325134277344,0.0
2022-09-09,PFE,-0.0023,39.218658447265625,0.0
2022-09-16,AMZN,-0.0044,123.52999877929688,0.0
2022-09-16,NVDA,-0.0046,13.18071460723877,0.0
2022-09-16,TSLA,-0.0045,303.3500061035156,0.0
2022-09-16,BRK-B,-0.0046,274.80999755859375,0.0
2022-09-16,UNH,-0.0045,487.9238586425781,0.0
2022-09-16,MA,-0.0046,308.1464538574219,0.0
2022-09-16,MRK,-0.0045,78.94386291503906,0.0
2022-09-16,PFE,-0.0045,37.734840393066406,0.0
2022-09-23,AMZN,0.0001,113.77999877929688,0.0
2022-09-23,NVDA,0.0001,12.49960708618164,0.0
2022-09-23,TSLA,0.0001,275.3299865722656,0.0
2022-09-23,BRK-B,0.0001,267.7699890136719,0.0
2022-09-23,UNH,0.0001,480.98455810546875,0.0
2022-09-23,MA,0.0001,287.0740661621094,0.0
2022-09-23,MRK,0.0001,78.09789276123047,0.0
2022-09-23,PFE,0.0001,36.136253356933594,0.0
2022-09-30,AMZN,0.0033,113.0,0.0
2022-09-30,NVDA,0.0035,12.123101234436035,0.0
2022-09-30,TSLA,0.0034,265.25,0.0
2022-09-30,BRK-B,0.0035,267.0199890136719,0.0
2022-09-30,UNH,0.0034,472.958984375,0.0
2022-09-30,MA,0.0035,278.038818359375,0.0
2022-09-30,MRK,0.0034,77.5039291381836,0.0
2022-09-30,PFE,0.0034,35.87392044067383,0.0
2022-10-14,AMZN,0.0484,106.9000015258789,2.6e-05
2022-10-14,NVDA,0.0508,11.212296485900879,2.7e-05
2022-10-14,TSLA,0.0502,204.99000549316406,2.7e-05
2022-10-14,BRK-B,0.0508,272.6700134277344,2.7e-05
2022-10-14,UNH,0.0502,480.53509521484375,2.7e-05
2022-10-14,MA,0.0508,282.7478942871094,2.7e-05
2022-10-14,MRK,0.0502,82.95763397216797,2.7e-05
2022-10-14,PFE,0.0502,35.136112213134766,2.7e-05
2022-11-18,AMZN,0.0399,94.13999938964844,1.7e-05
2022-11-18,NVDA,0.0418,15.388818740844727,1.8e-05
2022-11-18,TSLA,0.0413,180.19000244140625,1.8e-05
2022-11-18,BRK-B,0.0418,310.760009765625,1.8e-05
2022-11-18,UNH,0.0413,496.3334655761719,1.8e-05
2022-11-18,MA,0.0418,336.6158447265625,1.8e-05
2022-11-18,MRK,0.0413,93.80206298828125,1.8e-05
2022-11-18,PFE,0.0413,39.87725830078125,1.8e-05
2022-11-25,AMZN,0.001,93.41000366210938,0.0
2022-11-25,NVDA,0.001,16.248693466186523,0.0
2022-11-25,TSLA,0.001,182.86000061035156,0.0
2022-11-25,BRK-B,0.001,317.42999267578125,0.0
2022-11-25,UNH,0.001,503.4693603515625,0.0
2022-11-25,MA,0.001,344.0593566894531,0.0
2022-11-25,MRK,0.001,96.74488830566406,0.0
2022-11-25,PFE,0.001,40.68753433227539,0.0
2022-12-02,AMZN,-0.0009,94.12999725341797,0.0
2022-12-02,NVDA,-0.001,16.858211517333984,0.0
2022-12-02,TSLA,-0.0009,194.86000061035156,0.0
2022-12-02,BRK-B,-0.001,316.1499938964844,0.0
2022-12-02,UNH,-0.0009,503.6498718261719,0.0
2022-12-02,MA,-0.001,352.64886474609375,0.0
2022-12-02,MRK,-0.0009,99.0307846069336,0.0
2022-12-02,PFE,-0.0009,42.093116760253906,0.0
2022-12-09,AMZN,0.0008,89.08999633789062,0.0
2022-12-09,NVDA,0.0008,16.983078002929688,0.0
2022-12-09,TSLA,0.0008,179.0500030517578,0.0
2022-12-09,BRK-B,0.0008,306.3900146484375,0.0
2022-12-09,UNH,0.0008,506.5056457519531,0.0
2022-12-09,MA,0.0008,341.6500244140625,0.0
2022-12-09,MRK,0.0008,97.89684295654297,0.0
2022-12-09,PFE,0.0008,42.76283264160156,0.0
2022-12-16,AMZN,0.0111,87.86000061035156,1e-06
2022-12-16,NVDA,0.0116,16.553531646728516,1e-06
2022-12-16,TSLA,0.0115,150.22999572753906,1e-06
2022-12-16,BRK-B,0.0116,300.0,1e-06
2022-12-16,UNH,0.0115,491.9454345703125,1e-06
2022-12-16,MA,0.0116,338.7215881347656,1e-06
2022-12-16,MRK,0.0115,98.92593383789062,1e-06
2022-12-16,PFE,0.0115,42.49824905395508,1e-06
2022-12-23,AMZN,-0.0006,85.25,0.0
2022-12-23,NVDA,-0.0007,15.189971923828125,0.0
2022-12-23,TSLA,-0.0006,123.1500015258789,0.0
2022-12-23,BRK-B,-0.0007,306.489990234375,0.0
2022-12-23,UNH,-0.0006,499.0941162109375,0.0
2022-12-23,MA,-0.0007,336.5276794433594,0.0
2022-12-23,MRK,-0.0006,101.335693359375,0.0
2022-12-23,PFE,-0.0006,42.85377883911133,0.0
2022-12-30,AMZN,0.0033,84.0,0.0
2022-12-30,NVDA,0.0034,14.598596572875977,0.0
2022-12-30,TSLA,0.0034,123.18000030517578,0.0
2022-12-30,BRK-B,0.0034,308.8999938964844,0.0
2022-12-30,UNH,0.0034,498.0325927734375,0.0
2022-12-30,MA,0.0034,340.57269287109375,0.0
2022-12-30,MRK,0.0034,100.51129150390625,0.0
2022-12-30,PFE,0.0034,42.365962982177734,0.0
2023-01-06,AMZN,-0.0055,86.08000183105469,0.0
2023-01-06,NVDA,-0.0057,14.84333610534668,0.0
2023-01-06,TSLA,-0.0057,113.05999755859375,0.0
2023-01-06,BRK-B,-0.0057,318.69000244140625,0.0
2023-01-06,UNH,-0.0057,460.2888488769531,0.0
2023-01-06,MA,-0.0057,360.6866760253906,0.0
2023-01-06,MRK,-0.0057,104.03530883789062,0.0
2023-01-06,PFE,-0.0057,42.10137939453125,0.0
2023-01-13,AMZN,-0.0003,98.12000274658203,0.0
2023-01-13,NVDA,-0.0004,16.881189346313477,0.0
2023-01-13,TSLA,-0.0004,122.4000015258789,0.0
2023-01-13,BRK-B,-0.0004,317.6400146484375,0.0
2023-01-13,UNH,-0.0004,459.8849182128906,0.0
2023-01-13,MA,-0.0004,368.3876037597656,0.0
2023-01-13,MRK,-0.0004,101.68899536132812,0.0
2023-01-13,PFE,-0.0004,39.56305694580078,0.0
2023-01-20,AMZN,-0.0009,97.25,0.0
2023-01-20,NVDA,-0.0009,17.820194244384766,0.0
2023-01-20,TSLA,-0.0009,133.4199981689453,0.0
2023-01-20,BRK-B,-0.0009,309.8699951171875,0.0
2023-01-20,UNH,-0.0009,457.2077331542969,0.0
2023-01-20,MA,-0.0009,369.1331481933594,0.0
2023-01-20,MRK,-0.0009,99.59632873535156,0.0
2023-01-20,PFE,-0.0009,37.29759216308594,0.0
2023-01-27,AMZN,0.0098,102.23999786376953,1e-06
2023-01-27,NVDA,0.0103,20.34353256225586,1e-06
2023-01-27,TSLA,0.0102,177.89999389648438,1e-06
2023-01-27,BRK-B,0.0103,309.1700134277344,1e-06
2023-01-27,UNH,0.0102,456.578369140625,1e-06
2023-01-27,MA,0.0103,366.92584228515625,1e-06
2023-01-27,MRK,0.0102,95.4653549194336,1e-06
2023-01-27,PFE,0.0102,36.53858184814453,1e-06
2023-02-03,AMZN,-0.0025,103.38999938964844,0.0
2023-02-03,NVDA,-0.0027,21.0777587890625,0.0
2023-02-03,TSLA,-0.0026,189.97999572753906,0.0
2023-02-03,BRK-B,-0.0027,308.510009765625,0.0
2023-02-03,UNH,-0.0026,443.3990783691406,0.0
2023-02-03,MA,-0.0027,366.80816650390625,0.0
2023-02-03,MRK,-0.0026,93.25492095947266,0.0
2023-02-03,PFE,-0.0026,36.76388168334961,0.0
2023-02-10,AMZN,0.0067,97.61000061035156,0.0
2023-02-10,NVDA,0.0071,21.242584228515625,1e-06
2023-02-10,TSLA,0.007,196.88999938964844,1e-06
2023-02-10,BRK-B,0.0071,309.8900146484375,1e-06
2023-02-10,UNH,0.007,464.28118896484375,1e-06
2023-02-10,MA,0.0071,359.8626403808594,1e-06
2023-02-10,MRK,0.007,98.35521697998047,1e-06
2023-02-10,PFE,0.007,36.613677978515625,1e-06
2023-02-17,AMZN,-0.0008,97.19999694824219,0.0
2023-02-17,NVDA,-0.0008,21.365453720092773,0.0
2023-02-17,TSLA,-0.0008,208.30999755859375,0.0
2023-02-17,BRK-B,-0.0008,308.239990234375,0.0
2023-02-17,UNH,-0.0008,468.8182067871094,0.0
2023-02-17,MA,-0.0008,354.27093505859375,0.0
2023-02-17,MRK,-0.0008,99.21585083007812,0.0
2023-02-17,PFE,-0.0008,36.05463409423828,0.0
2023-02-24,AMZN,-0.0043,93.5,0.0
2023-02-24,NVDA,-0.0045,23.26145362854004,0.0
2023-02-24,TSLA,-0.0044,196.8800048828125,0.0
2023-02-24,BRK-B,-0.0045,304.0199890136719,0.0
2023-02-24,UNH,-0.0044,454.9626770019531,0.0
2023-02-24,MA,-0.0045,346.4129638671875,0.0
2023-02-24,MRK,-0.0044,99.551025390625,0.0
2023-02-24,PFE,-0.0044,34.83639907836914,0.0
2023-03-03,AMZN,0.0082,94.9000015258789,1e-06
2023-03-03,NVDA,0.0085,23.86481475830078,1e-06
2023-03-03,TSLA,0.0084,197.7899932861328,1e-06
2023-03-03,BRK-B,0.0085,312.45001220703125,1e-06
2023-03-03,UNH,0.0084,449.5425720214844,1e-06
2023-03-03,MA,0.0085,354.6339111328125,1e-06
2023-03-03,MRK,0.0084,96.82421875,1e-06
2023-03-03,PFE,0.0084,34.33576202392578,1e-06
2023-03-10,AMZN,-0.0015,90.7300033569336,0.0
2023-03-10,NVDA,-0.0016,22.94468879699707,0.0
2023-03-10,TSLA,-0.0016,173.44000244140625,0.0
2023-03-10,BRK-B,-0.0016,303.6300048828125,0.0
2023-03-10,UNH,-0.0016,433.95806884765625,0.0
2023-03-10,MA,-0.0016,340.51715087890625,0.0
2023-03-10,MRK,-0.0016,97.55801391601562,0.0
2023-03-10,PFE,-0.0016,32.86720275878906,0.0
2023-03-17,AMZN,-0.0066,98.94999694824219,0.0
2023-03-17,NVDA,-0.0069,25.702251434326172,0.0
2023-03-17,TSLA,-0.0068,180.1300048828125,0.0
2023-03-17,BRK-B,-0.0069,293.510009765625,0.0
2023-03-17,UNH,-0.0068,442.6026916503906,0.0
2023-03-17,MA,-0.0069,343.0187072753906,0.0
2023-03-17,MRK,-0.0068,94.96142578125,0.0
2023-03-17,PFE,-0.0068,33.45962905883789,0.0
2023-03-24,AMZN,0.0061,98.12999725341797,0.0
2023-03-24,NVDA,0.0064,26.75531578063965,0.0
2023-03-24,TSLA,0.0063,190.41000366210938,0.0
2023-03-24,BRK-B,0.0064,298.9200134277344,0.0
2023-03-24,UNH,0.0063,448.7209167480469,0.0
2023-03-24,MA,0.0064,344.95135498046875,0.0
2023-03-24,MRK,0.0063,95.59998321533203,0.0
2023-03-24,PFE,0.0063,33.70161056518555,0.0
2023-03-31,AMZN,-0.0008,103.29000091552734,0.0
2023-03-31,NVDA,-0.0008,27.752431869506836,0.0
2023-03-31,TSLA,-0.0008,207.4600067138672,0.0
2023-03-31,BRK-B,-0.0008,308.7699890136719,0.0
2023-03-31,UNH,-0.0008,445.51568603515625,0.0
2023-03-31,MA,-0.0008,356.5075378417969,0.0
2023-03-31,MRK,-0.0008,97.05039978027344,0.0
2023-03-31,PFE,-0.0008,34.04371643066406,0.0
2023-04-14,AMZN,0.0171,102.51000213623047,3e-06
2023-04-14,NVDA,0.0179,26.734333038330078,3e-06
2023-04-14,TSLA,0.0177,185.0,3e-06
2023-04-14,BRK-B,0.0179,319.739990234375,3e-06
2023-04-14,UNH,0.0177,482.469970703125,3e-06
2023-04-14,MA,0.0179,365.929443359375,3e-06
2023-04-14,MRK,0.0177,105.18733215332031,3e-06
2023-04-14,PFE,0.0177,34.3691291809082,3e-06
2023-04-21,AMZN,0.014,106.95999908447266,2e-06
2023-04-21,NVDA,0.0146,27.095014572143555,2e-06
2023-04-21,TSLA,0.0145,165.0800018310547,2e-06
2023-04-21,BRK-B,0.0146,324.3299865722656,2e-06
2023-04-21,UNH,0.0145,456.10235595703125,2e-06
2023-04-21,MA,0.0146,368.6903381347656,2e-06
2023-04-21,MRK,0.0145,105.24208068847656,2e-06
2023-04-21,PFE,0.0145,33.55141830444336,2e-06
2023-04-28,AMZN,-0.0134,105.44999694824219,2e-06
2023-04-28,NVDA,-0.0141,27.724456787109375,2e-06
2023-04-28,TSLA,-0.0139,164.30999755859375,2e-06
2023-04-28,BRK-B,-0.0141,328.54998779296875,2e-06
2023-04-28,UNH,-0.0139,463.8985900878906,2e-06
2023-04-28,MA,-0.0141,373.3967590332031,2e-06
2023-04-28,MRK,-0.0139,105.33329010009766,2e-06
2023-04-28,PFE,-0.0139,32.45000457763672,2e-06
2023-05-05,AMZN,-0.0036,105.66000366210938,0.0
2023-05-05,NVDA,-0.0038,28.654634475708008,0.0
2023-05-05,TSLA,-0.0037,170.05999755859375,0.0
2023-05-05,BRK-B,-0.0038,323.8800048828125,0.0
2023-05-05,UNH,-0.0037,465.963134765625,0.0
2023-05-05,MA,-0.0038,377.9459533691406,0.0
2023-05-05,MRK,-0.0037,107.34929656982422,0.0
2023-05-05,PFE,-0.0037,32.11623764038086,0.0
2023-05-12,AMZN,0.0053,110.26000213623047,0.0
2023-05-12,NVDA,0.0055,28.3149356842041,0.0
2023-05-12,TSLA,0.0055,167.97999572753906,0.0
2023-05-12,BRK-B,0.0055,322.489990234375,0.0
2023-05-12,UNH,0.0055,463.0877990722656,0.0
2023-05-12,MA,0.0055,375.2537841796875,0.0
2023-05-12,MRK,0.0055,106.856689453125,0.0
2023-05-12,PFE,0.0055,31.50225067138672,0.0
2023-05-19,AMZN,0.0017,116.25,0.0
2023-05-19,NVDA,0.0018,31.236347198486328,0.0
2023-05-19,TSLA,0.0018,180.13999938964844,0.0
2023-05-19,BRK-B,0.0018,330.3900146484375,0.0
2023-05-19,UNH,0.0018,451.3888244628906,0.0
2023-05-19,MA,0.0018,378.8400573730469,0.0
2023-05-19,MRK,0.0018,105.35153198242188,0.0
2023-05-19,PFE,0.0018,31.013051986694336,0.0
2023-05-26,AMZN,-0.0043,120.11000061035156,0.0
2023-05-26,NVDA,-0.0045,38.911556243896484,0.0
2023-05-26,TSLA,-0.0044,193.1699981689453,0.0
2023-05-26,BRK-B,-0.0045,320.6000061035156,0.0
2023-05-26,UNH,-0.0044,453.93408203125,0.0
2023-05-26,MA,-0.0045,367.8355712890625,0.0
2023-05-26,MRK,-0.0044,101.31956481933594,0.0
2023-05-26,PFE,-0.0044,31.713106155395508,0.0
2023-06-02,AMZN,-0.0008,124.25,0.0
2023-06-02,NVDA,-0.0008,39.29221725463867,0.0
2023-06-02,TSLA,-0.0008,213.97000122070312,0.0
2023-06-02,BRK-B,-0.0008,329.4800109863281,0.0
2023-06-02,UNH,-0.0008,470.9594421386719,0.0
2023-06-02,MA,-0.0008,367.2068176269531,0.0
2023-06-02,MRK,-0.0008,102.64228057861328,0.0
2023-06-02,PFE,-0.0008,32.354122161865234,0.0
2023-06-09,AMZN,0.0019,123.43000030517578,0.0
2023-06-09,NVDA,0.002,38.739715576171875,0.0
2023-06-09,TSLA,0.0019,244.39999389648438,0.0
2023-06-09,BRK-B,0.002,335.2900085449219,0.0
2023-06-09,UNH,0.0019,465.3409118652344,0.0
2023-06-09,MA,0.002,362.7754821777344,0.0
2023-06-09,MRK,0.0019,100.99115753173828,0.0
2023-06-09,PFE,0.0019,32.868614196777344,0.0
2023-06-16,AMZN,0.0015,125.48999786376953,0.0
2023-06-16,NVDA,0.0016,42.658653259277344,0.0
2023-06-16,TSLA,0.0016,260.5400085449219,0.0
2023-06-16,BRK-B,0.0016,338.30999755859375,0.0
2023-06-16,UNH,0.0016,433.9977722167969,0.0
2023-06-16,MA,0.0016,369.95794677734375,0.0
2023-06-16,MRK,0.0016,100.38945770263672,0.0
2023-06-16,PFE,0.0016,33.78795623779297,0.0
2023-06-23,AMZN,-0.0029,129.3300018310547,0.0
2023-06-23,NVDA,-0.0031,42.176029205322266,0.0
2023-06-23,TSLA,-0.003,256.6000061035156,0.0
2023-06-23,BRK-B,-0.0031,335.25,0.0
2023-06-23,UNH,-0.003,451.5189514160156,0.0
2023-06-23,MA,-0.0031,373.1806335449219,0.0
2023-06-23,MRK,-0.003,105.23812866210938,0.0
2023-06-23,PFE,-0.003,32.30351638793945,0.0
2023-06-30,AMZN,-0.0047,130.36000061035156,0.0
2023-06-30,NVDA,-0.0049,42.26895523071289,0.0
2023-06-30,TSLA,-0.0048,261.7699890136719,0.0
2023-06-30,BRK-B,-0.0049,341.0,0.0
2023-06-30,UNH,-0.0048,454.9645080566406,0.0
2023-06-30,MA,-0.0049,386.43511962890625,0.0
2023-06-30,MRK,-0.0048,105.9636001586914,0.0
2023-06-30,PFE,-0.0048,30.937149047851562,0.0
2023-07-07,AMZN,-0.0005,129.77999877929688,0.0
2023-07-07,NVDA,-0.0005,42.46979522705078,0.0
2023-07-07,TSLA,-0.0005,274.42999267578125,0.0
2023-07-07,BRK-B,-0.0005,340.8999938964844,0.0
2023-07-07,UNH,-0.0005,436.9226989746094,0.0
2023-07-07,MA,-0.0005,382.44805908203125,0.0
