date,nav,daily_ret,drawdown,max_dd,var_95,cvar_95,realised_vol,gross_exp,net_exp,halt
2022-05-09,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.12906983616753445,0.0,0.0,False
2022-05-10,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.12783696081306858,0.0,0.0,False
2022-05-11,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.12808400201864079,0.0,0.0,False
2022-05-12,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.1239246716065617,0.0,0.0,False
2022-05-13,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.12391082843834912,0.0,0.0,False
2022-05-16,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.11955953114621565,0.0,0.0,False
2022-05-17,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.1188842013804835,0.0,0.0,False
2022-05-18,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.1185989909705857,0.0,0.0,False
2022-05-19,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.11674075454080651,0.0,0.0,False
2022-05-20,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.11624930858543617,0.0,0.0,False
2022-05-23,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.11483965232789418,0.0,0.0,False
2022-05-24,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.10871841423612173,0.0,0.0,False
2022-05-25,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.10723369070149877,0.0,0.0,False
2022-05-26,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.08799585863185037,0.0,0.0,False
2022-05-27,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.08756063452260764,0.0,0.0,False
2022-05-31,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.06779638804738092,0.0,0.0,False
2022-06-01,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.0,0.0,0.0,False
2022-06-02,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.0,0.0,0.0,False
2022-06-03,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.0,0.0,0.0,False
2022-06-06,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.011471724355339464,0.015265466317565056,0.0,0.0,0.0,False
2022-06-07,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-08,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-09,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-10,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-13,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-14,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-15,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-16,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-17,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-21,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-22,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-23,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-24,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-27,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-28,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-29,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-06-30,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-07-01,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-07-05,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-07-06,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-07-07,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-07-08,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-07-11,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-07-12,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-07-13,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.010805996833305537,0.015031525924903696,0.0,0.0,0.0,False
2022-07-14,953620.6218776056,0.0,-0.05616665622050992,-0.05616665622050992,0.006644392184371838,0.013904288038783394,0.0,0.0,0.0,False
2022-07-15,953194.2813179218,0.0,-0.05658862112647309,-0.05658862112647309,0.006644392184371838,0.013904288038783394,0.0,0.0,0.0,False
2022-07-18,951027.8465543499,-0.002272815527781622,-0.05873282115746264,-0.05873282115746264,0.006644392184371838,0.013904288038783394,0.0,0.0,0.0,False
2022-07-19,959441.5581617833,0.00884696661398192,-0.050405461851405826,-0.05873282115746264,0.006595721732343378,0.013904288038783394,0.007873263940698485,0.0,0.0,False
2022-07-20,961024.8015709126,0.0016501718063606729,-0.048838467717078934,-0.05873282115746264,0.006595721732343378,0.013904288038783394,0.032020979560589025,0.0,0.0,False
2022-07-21,967644.0809505769,0.006887730024078909,-0.04228712387342507,-0.05873282115746264,0.006595721732343378,0.013904288038783394,0.032326486994072035,0.0,0.0,False
2022-07-22,964741.3325340133,-0.00289121157066014,-0.04516008056217785,-0.05873282115746264,0.006300427951723369,0.013904288038783394,0.03932321656649302,0.0,0.0,False
2022-07-25,964619.7693653821,-0.00012600597127098313,-0.04528039609363488,-0.05873282115746264,0.0028293719663722867,0.012940105820630312,0.04121959708670089,0.0,0.0,False
2022-07-26,959009.6506759939,-0.005815886080252299,-0.050832936548537856,-0.05873282115746264,0.0020581345721305522,0.01063441104797458,0.04124431588507403,0.0,0.0,False
2022-07-27,969709.3326574824,0.011157011792265368,-0.04024306842877988,-0.05873282115746264,0.0028293719663722867,0.01152017868609225,0.046812376411029324,0.0,0.0,False
2022-07-28,973064.8043753688,0.003460286092834243,-0.036922034865962586,-0.05873282115746264,0.0020581345721305522,0.007637761155828475,0.06000900230178245,0.0,0.0,False
2022-07-29,982493.7032867156,0.009753388582423226,-0.027589907410357457,-0.05873282115746264,0.0020581345721305522,0.007637761155828475,0.06060002655931907,0.0,0.0,False
2022-08-01,980992.9200033353,-0.0015275245819486405,-0.029075287730523088,-0.05873282115746264,0.0020581345721305522,0.007637761155828475,0.06759685808289621,0.0,0.0,False
2022-08-02,978787.7444234994,-0.002247901625863347,-0.03125783096982451,-0.05873282115746264,0.0013873727208808708,0.0031268594401606753,0.06821669066530373,0.0,0.0,False
2022-08-03,985600.8189375309,0.006960727239228232,-0.024514680966067133,-0.05873282115746264,0.002175863921471874,0.003306953701139352,0.06922940123419125,0.0,0.0,False
2022-08-04,986695.0991668857,0.001110267167324954,-0.023431631644136315,-0.05873282115746264,0.002175863921471874,0.003306953701139352,0.07176108854149402,0.0,0.0,False
2022-08-05,981404.3734924968,-0.005357532232592539,-0.028668057104867816,-0.05873282115746264,0.002175863921471874,0.003306953701139352,0.0715497530641298,0.0,0.0,False
2022-08-08,978081.154682797,-0.0033861870799226064,-0.03195716878021536,-0.05873282115746264,0.0022703241375897944,0.00408436135282165,0.07542194011645462,0.0,0.0,False
2022-08-09,973929.0866560134,-0.004245116069259326,-0.036066622958757746,-0.05873282115746264,0.0028293719663722867,0.004362704240856896,0.0771122005670297,0.0,0.0,False
2022-08-10,983059.5996270869,0.009374925850528827,-0.02702981902414614,-0.05873282115746264,0.0033366895289963583,0.004701180365506692,0.07934744869124578,0.0,0.0,False
2022-08-11,977503.8001711955,-0.005651538785643123,-0.03252859773920547,-0.05873282115746264,0.0033366895289963583,0.004701180365506692,0.08428333902614113,0.0,0.0,False
2022-08-12,989912.9766756503,0.012746033381173449,-0.020246780122164996,-0.05873282115746264,0.004159223170325651,0.005267518291936822,0.08774647546169638,0.0,0.0,False
2022-08-15,992885.7125947959,0.00300302752786273,-0.017304554232359708,-0.05873282115746264,0.004159223170325651,0.005267518291936822,0.0962091592947883,0.0,0.0,False
2022-08-16,993382.1394777092,0.0004999839121624991,-0.016813222318920594,-0.05873282115746264,0.004159223170325651,0.005267518291936822,0.09605179842949764,0.0,0.0,False
2022-08-17,988976.5970162037,-0.004434891957914503,-0.0211735494523862,-0.05873282115746264,0.004159223170325651,0.005267518291936822,0.09498183231682022,0.0,0.0,False
2022-08-18,989924.4615795438,0.0009584297203795723,-0.02023541309108781,-0.05873282115746264,0.004415914369048985,0.005314962264100616,0.09424347401631825,0.0,0.0,False
2022-08-19,984336.8443343736,-0.005593935943759604,-0.025765683040457447,-0.05873282115746264,0.004415914369048985,0.005314962264100616,0.094257493315788,0.0,0.0,False
2022-08-22,974036.7065022864,-0.010464037683210395,-0.03596010764539878,-0.05873282115746264,0.005265268205124732,0.005604723260561891,0.0950803941593021,0.0,0.0,False
2022-08-23,972858.971911258,-0.0012091275238050722,-0.037125754813290876,-0.05873282115746264,0.005570295572642897,0.006881349623216355,0.10218349528863616,0.0,0.0,False
2022-08-24,973025.3829701118,0.0001710536302368073,-0.036961051678190186,-0.05873282115746264,0.005570295572642897,0.006881349623216355,0.1023338009763811,0.0,0.0,False
2022-08-25,979538.1904282928,0.006693358233164518,-0.030515087004582303,-0.05873282115746264,0.005570295572642897,0.006881349623216355,0.09979765482271304,0.0,0.0,False
2022-08-26,963096.3397383058,-0.016714917027184015,-0.0467881903316676,-0.05873282115746264,0.005570295572642897,0.006881349623216355,0.09499703304674681,0.0,0.0,False
2022-08-29,958448.0542119984,-0.004826397250736497,-0.05138876918922047,-0.05873282115746264,0.005645778501454771,0.009661594894072457,0.11138491973549886,0.0,0.0,False
2022-08-30,953751.0254386737,-0.004900660763703471,-0.05603759102806332,-0.05873282115746264,0.005645778501454771,0.009661594894072457,0.10586150390798857,0.0,0.0,False
2022-08-31,948297.6305700254,-0.005717839061971093,-0.06143501616311542,-0.06143501616311542,0.005645778501454771,0.009661594894072457,0.10665514768259587,0.0,0.0,False
2022-09-01,948570.1425486439,0.00028736967153919686,-0.06116530105199188,-0.06143501616311542,0.005711209034338295,0.00967816996315445,0.10771165225490706,0.0,0.0,False
2022-09-02,942741.403349315,-0.0061070233433700855,-0.06693421825272246,-0.06693421825272246,0.005711209034338295,0.00967816996315445,0.10352538260287446,0.0,0.0,False
2022-09-06,942659.5402972021,-8.683510856966318e-05,-0.06701524112118315,-0.06701524112118315,0.005806081378424178,0.0097754660335042,0.10399279511962903,0.0,0.0,False
2022-09-07,949393.636819576,0.007143720754420901,-0.06035025853562219,-0.06701524112118315,0.005806081378424178,0.0097754660335042,0.10353789533296696,0.0,0.0,False
2022-09-08,954259.8669516668,0.005125619072392629,-0.05553397189940345,-0.06701524112118315,0.005806081378424178,0.0097754660335042,0.10794694049796236,0.0,0.0,False
2022-09-09,961001.9502041629,0.0070898052381341385,-0.04886108455379002,-0.06701524112118315,0.005806081378424178,0.0097754660335042,0.10968480323556541,0.0,0.0,False
2022-09-12,965323.4875251149,0.004496907961564539,-0.0445839003923662,-0.06701524112118315,0.005806081378424178,0.0097754660335042,0.10723586876993395,0.0,0.0,False
2022-09-13,946751.6486144987,-0.01923897962767956,-0.06296513126867449,-0.06701524112118315,0.005806081378424178,0.0097754660335042,0.107507564703501,0.0,0.0,False
2022-09-14,949611.8898273392,0.0030211103588003254,-0.06013424552019319,-0.06701524112118315,0.006077909617058306,0.013131239420361013,0.11448285857640009,0.0,0.0,False
2022-09-15,947436.9880044938,-0.002290306014640341,-0.062286825710632696,-0.06701524112118315,0.006077909617058306,0.013131239420361013,0.11449300527723417,0.0,0.0,False
2022-09-16,947166.8737786001,-0.00023701547968092587,-0.06255416767784563,-0.06701524112118315,0.006077909617058306,0.013131239420361013,0.11410625886853554,0.0,0.0,False
2022-09-19,948679.3437486414,0.0015968357972735415,-0.06105722061478877,-0.06701524112118315,0.006077909617058306,0.013131239420361013,0.11400563898227976,0.0,0.0,False
2022-09-20,945560.2617639755,-0.0032878147977178094,-0.0641442905790617,-0.06701524112118315,0.006077909617058306,0.013131239420361013,0.11423693534278549,0.0,0.0,False
2022-09-21,938460.7101745048,-0.007508301561051521,-0.07117097746302586,-0.07117097746302586,0.006077909617058306,0.013131239420361013,0.11359743064649289,0.0,0.0,False
2022-09-22,935204.9225053209,-0.003469285004567275,-0.07439335006272023,-0.07439335006272023,0.007368173739283374,0.013481558974781371,0.1112193621487108,0.0,0.0,False
2022-09-23,929613.0288739724,-0.005978119456468788,-0.0799278525085076,-0.0799278525085076,0.007368173739283374,0.013481558974781371,0.11135941773253347,0.0,0.0,False
2022-09-26,927060.5487904025,-0.002745744739250917,-0.08245413576721373,-0.08245413576721373,0.007368173739283374,0.013481558974781371,0.11199175952387119,0.0,0.0,False
2022-09-27,928309.4712028528,0.0013471853743316534,-0.08121803139864082,-0.08245413576721373,0.007368173739283374,0.013481558974781371,0.10728708079275079,0.0,0.0,False
2022-09-28,934599.0822670524,0.006775338676712763,-0.07499297239130961,-0.08245413576721373,0.007368173739283374,0.013481558974781371,0.09484361602198499,0.0,0.0,False
2022-09-29,926807.2429945976,-0.008337092792295702,-0.0827048418140088,-0.0827048418140088,0.007368173739283374,0.013481558974781371,0.09851205367496639,0.0,0.0,False
2022-09-30,923489.2105714752,-0.0035439623301883995,-0.08598882033213104,-0.08598882033213104,0.008254213669171282,0.013688756782592418,0.10084111934154766,0.0,0.0,False
2022-10-03,926315.1474414231,0.00306006484710213,-0.08319188685137097,-0.08598882033213104,0.008254213669171282,0.013688756782592418,0.09992879379778923,0.0,0.0,False
2022-10-04,936983.8233243974,0.01151732853817867,-0.07263270660577052,-0.08598882033213104,0.008254213669171282,0.013688756782592418,0.10091792375812023,0.0,0.0,False
2022-10-05,935682.4440229003,-0.0013889026353516162,-0.0739207294835047,-0.08598882033213104,0.008254213669171282,0.013688756782592418,0.10811852666536312,0.0,0.0,False
2022-10-06,930975.0891469126,-0.005030932135211223,-0.07857977144529907,-0.08598882033213104,0.008254213669171282,0.013688756782592418,0.10818566706078289,0.0,0.0,False
2022-10-07,917760.5743732589,-0.01419427321708752,-0.09165866191715573,-0.09165866191715573,0.008254213669171282,0.013688756782592418,0.10578753716580422,0.0,0.0,False
2022-10-10,917760.5743732589,0.0,-0.09165866191715573,-0.09165866191715573,0.01025134319411892,0.015153051888790372,0.11284296174714151,0.0,0.0,False
2022-10-11,917760.5743732589,0.0,-0.09165866191715573,-0.09165866191715573,0.01025134319411892,0.015153051888790372,0.1083687752188739,0.0,0.0,False
2022-10-12,917760.5743732589,0.0,-0.09165866191715573,-0.09165866191715573,0.01025134319411892,0.015153051888790372,0.10597958795729355,0.0,0.0,False
2022-10-13,917760.5743732589,0.0,-0.09165866191715573,-0.09165866191715573,0.01025134319411892,0.015153051888790372,0.0865946643180146,0.0,0.0,False
2022-10-14,917273.3672779606,0.0,-0.09214086866826711,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.08524601177171146,0.0,0.0,False
2022-10-17,930472.6161114197,0.014389656676317086,-0.07907708745794406,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.08538327174352216,0.0,0.0,False
2022-10-18,934374.3886712432,0.004193323363055477,-0.07521535989320827,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.10159617066311637,0.0,0.0,False
2022-10-19,931744.0315544729,-0.0028150997594347665,-0.07781872091110179,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.10275945319983906,0.0,0.0,False
2022-10-20,927887.9204528321,-0.004138594904876821,-0.08163525565411191,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.10262103508298993,0.0,0.0,False
2022-10-21,939379.5086938408,0.01238467274732984,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.10042544955479847,0.0,0.0,False
2022-10-24,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.10914430021496212,0.0,0.0,False
2022-10-25,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.10677696004663247,0.0,0.0,False
2022-10-26,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.10613199649887456,0.0,0.0,False
2022-10-27,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.1061274242562546,0.0,0.0,False
2022-10-28,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.10373876854047176,0.0,0.0,False
2022-10-31,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.09891030673328774,0.0,0.0,False
2022-11-01,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.09775520416579793,0.0,0.0,False
2022-11-02,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.09746019197582734,0.0,0.0,False
2022-11-03,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.08918347026925921,0.0,0.0,False
2022-11-04,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.0890087716424122,0.0,0.0,False
2022-11-07,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.08694570426124909,0.0,0.0,False
2022-11-08,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.06879530481372369,0.0,0.0,False
2022-11-09,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.06879530481372369,0.0,0.0,False
2022-11-10,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.06879530481372369,0.0,0.0,False
2022-11-11,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.06879530481372369,0.0,0.0,False
2022-11-14,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.06879530481372369,0.0,0.0,False
2022-11-15,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.06879530481372369,0.0,0.0,False
2022-11-16,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.04913487361880448,0.0,0.0,False
2022-11-17,939379.5086938408,0.0,-0.0702616088327029,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.04722877186997181,0.0,0.0,False
2022-11-18,938968.8589094663,0.0,-0.07066804400222074,-0.09214086866826711,0.01025134319411892,0.015153051888790372,0.045908639866351096,0.0,0.0,False
2022-11-21,934383.0354538959,-0.004883893019515505,-0.07520680185493098,-0.09214086866826711,0.008254213669171282,0.014621315666061702,0.04290176486697783,0.0,0.0,False
2022-11-22,939970.2971683976,0.005979626665404386,-0.06967688378731808,-0.09214086866826711,0.008254213669171282,0.014621315666061702,0.01691830169706367,0.0,0.0,False
2022-11-23,945313.343762528,0.005684271737336859,-0.06438867439123917,-0.09214086866826711,0.008254213669171282,0.014621315666061702,0.027392421968873475,0.0,0.0,False
2022-11-25,945923.0298615012,0.0006558968944788949,-0.06378524567310102,-0.09214086866826711,0.008254213669171282,0.014621315666061702,0.03362442544005014,0.0,0.0,False
2022-11-28,943999.9998278262,-0.0020329667139583835,-0.06568853910576426,-0.09214086866826711,0.007368173739283374,0.012319661799528578,0.033621838344106744,0.0,0.0,False
2022-11-29,942261.502005158,-0.0018416290497724197,-0.06740919423368248,-0.09214086866826711,0.007368173739283374,0.012319661799528578,0.0346145025638183,0.0,0.0,False
2022-11-30,954851.9741902013,0.013361972401769938,-0.0549479416248885,-0.09214086866826711,0.007368173739283374,0.012319661799528578,0.035366696228656486,0.0,0.0,False
2022-12-01,954942.6585758361,9.497219263934168e-05,-0.0548581879587463,-0.09214086866826711,0.007368173739283374,0.012319661799528578,0.057759913300603635,0.0,0.0,False
2022-12-02,953765.8454544303,-0.0012223147847905047,-0.05602292311431905,-0.09214086866826711,0.007368173739283374,0.012319661799528578,0.05774415236208265,0.0,0.0,False
2022-12-05,947978.7135726148,-0.006067665254943271,-0.061750660025201264,-0.09214086866826711,0.0073552833505932435,0.012319661799528578,0.05811435076762098,0.0,0.0,False
2022-12-06,942602.3209359781,-0.005671427596063762,-0.06707187322392294,-0.09214086866826711,0.007364237930440692,0.012319661799528578,0.06272232337608827,0.0,0.0,False
2022-12-07,942593.4856025403,-9.373341483992742e-06,-0.06708061787783527,-0.09214086866826711,0.007364237930440692,0.012319661799528578,0.06622898733503468,0.0,0.0,False
2022-12-08,948107.7734782209,0.005850123048702904,-0.06162292469790075,-0.09214086866826711,0.007364237930440692,0.012319661799528578,0.06622933979101416,0.0,0.0,False
2022-12-09,946836.58474643,-0.0013324429906544032,-0.06288106686028257,-0.09214086866826711,0.007364237930440692,0.012319661799528578,0.06905504244738192,0.0,0.0,False
2022-12-12,948885.1996075109,0.00216364142882098,-0.06085347751280881,-0.09214086866826711,0.007364237930440692,0.012319661799528578,0.06932336773179719,0.0,0.0,False
2022-12-13,950164.4636446447,0.001348175772646636,-0.05958734292422627,-0.09214086866826711,0.006058710675095822,0.009026833206344505,0.06956771627641752,0.0,0.0,False
2022-12-14,949076.9661546424,-0.0011445360583482416,-0.06066367911997648,-0.09214086866826711,0.006058710675095822,0.009026833206344505,0.06959971929949568,0.0,0.0,False
2022-12-15,941956.8835924538,-0.007502112911913771,-0.06771068626148001,-0.09214086866826711,0.006058710675095822,0.009026833206344505,0.06983142207931738,0.0,0.0,False
2022-12-16,936411.70109639,-0.005766363687942508,-0.0731989569815726,-0.09214086866826711,0.007358668146216717,0.00938544512058713,0.07516799510725779,0.0,0.0,False
2022-12-19,933090.2165465545,-0.0035470344357578652,-0.07648635219625532,-0.09214086866826711,0.007358668146216717,0.00938544512058713,0.07792929774428135,0.0,0.0,False
2022-12-20,929028.7732624847,-0.0043526801718076075,-0.08050611173944432,-0.09214086866826711,0.007358668146216717,0.00938544512058713,0.0788289898880427,0.0,0.0,False
2022-12-21,934185.5531558436,0.005550721400425309,-0.07540225733631618,-0.09214086866826711,0.006058710675095822,0.009025286044060065,0.08006641584120654,0.0,0.0,False
2022-12-22,923040.430172291,-0.011930309718344941,-0.08643299477117655,-0.09214086866826711,0.006058710675095822,0.009025286044060065,0.08100087475209346,0.0,0.0,False
2022-12-23,924352.1156270372,0.0014278957869351932,-0.08513477151515833,-0.09214086866826711,0.007358668146216717,0.010490947159910483,0.08783972937404556,0.0,0.0,False
2022-12-27,913730.9096454962,-0.011490432922670631,-0.09564696905634706,-0.09564696905634706,0.007358668146216717,0.010490947159910483,0.08504738706428983,0.0,0.0,False
2022-12-28,912331.8010414497,-0.0015312041972940314,-0.0970317182131636,-0.0970317182131636,0.008253594804257507,0.011488027162599697,0.09210052849773044,0.0,0.0,False
2022-12-29,921889.2436501031,0.010475840694957016,-0.08757236634056564,-0.0970317182131636,0.008253594804257507,0.011488027162599697,0.09208888795766555,0.0,0.0,False
2022-12-30,922243.6710149709,0.000420404208060117,-0.08722157656396512,-0.0970317182131636,0.007358668146216717,0.011279282192504216,0.10112457685543776,0.0,0.0,False
2023-01-03,914894.2519051371,-0.007969064294846832,-0.09449556650727571,-0.0970317182131636,0.007358668146216717,0.011279282192504216,0.08687681774989804,0.0,0.0,False
2023-01-04,918658.0384230624,0.004113903339197602,-0.09077040879467167,-0.0970317182131636,0.007922369156553526,0.01139602003823748,0.089315891106816,0.0,0.0,False
2023-01-05,912214.6064825364,-0.007013961312075032,-0.09714770997117955,-0.09714770997117955,0.007922369156553526,0.01139602003823748,0.09179068897194842,0.0,0.0,False
2023-01-06,922621.3353329247,0.011468717972892407,-0.08684778832169875,-0.09714770997117955,0.007922369156553526,0.01139602003823748,0.0924066840218503,0.0,0.0,False
2023-01-09,924340.0234940895,0.0018628315814360218,-0.08514673954312635,-0.09714770997117955,0.007922369156553526,0.01139602003823748,0.1019533498547476,0.0,0.0,False
2023-01-10,925309.6532496093,0.001048996831116848,-0.08418706137197014,-0.09714770997117955,0.007453297751929896,0.009722979961944043,0.10238539043627295,0.0,0.0,False
2023-01-11,932081.4894574904,0.007318454080857165,-0.07748472643396608,-0.09714770997117955,0.007453297751929896,0.009722979961944043,0.09971310668232837,0.0,0.0,False
2023-01-12,934630.6383384195,0.002734899158240751,-0.07496174018882606,-0.09714770997117955,0.007453297751929896,0.009722979961944043,0.10390526990999906,0.0,0.0,False
2023-01-13,935701.6538626502,0.0011497371725523009,-0.07390171679977219,-0.09714770997117955,0.007453297751929896,0.009722979961944043,0.1041234069982873,0.0,0.0,False
2023-01-17,937094.0038598591,0.0014880277185161462,-0.07252365688430013,-0.09714770997117955,0.007453297751929896,0.009722979961944043,0.10407673774425505,0.0,0.0,False
2023-01-18,930516.8264115702,-0.0070186954789996855,-0.07903333090060544,-0.09714770997117955,0.007453297751929896,0.009722979961944043,0.1043339025187744,0.0,0.0,False
2023-01-19,928054.0625711168,-0.0026466623391977217,-0.08147081869936723,-0.09714770997117955,0.007453771168622361,0.009722979961944043,0.10394210835894006,0.0,0.0,False
2023-01-20,937286.7591881489,0.009957984549349314,-0.07233287985845008,-0.09714770997117955,0.007453771168622361,0.009722979961944043,0.10252168104733797,0.0,0.0,False
